index	label	network_label	label_7network	index_17network	label_17network	network_label_17network	atlas_name	network_id
845	RH_Cont_Par_3	Cont	7Networks_RH_Cont_Par_3	774.0	17Networks_RH_SalVentAttnB_IPL_4	SalVentAttnB	Schaefer2018N1000n7	
846	RH_Cont_Par_4	Cont	7Networks_RH_Cont_Par_4	865.0	17Networks_RH_ContB_IPL_4	ContB	Schaefer2018N1000n7	
847	RH_Cont_Par_5	Cont	7Networks_RH_Cont_Par_5	867.0	17Networks_RH_ContB_IPL_6	ContB	Schaefer2018N1000n7	
848	RH_Cont_Par_6	Cont	7Networks_RH_Cont_Par_6	832.0	17Networks_RH_ContA_IPS_2	ContA	Schaefer2018N1000n7	
849	RH_Cont_Par_7	Cont	7Networks_RH_Cont_Par_7	868.0	17Networks_RH_ContB_IPL_7	ContB	Schaefer2018N1000n7	
850	RH_Cont_Par_8	Cont	7Networks_RH_Cont_Par_8	870.0	17Networks_RH_ContB_IPL_9	ContB	Schaefer2018N1000n7	
851	RH_Cont_Par_9	Cont	7Networks_RH_Cont_Par_9	833.0	17Networks_RH_ContA_IPS_3	ContA	Schaefer2018N1000n7	
852	RH_Cont_Par_10	Cont	7Networks_RH_Cont_Par_10	871.0	17Networks_RH_ContB_IPL_10	ContB	Schaefer2018N1000n7	
853	RH_Cont_Par_11	Cont	7Networks_RH_Cont_Par_11	872.0	17Networks_RH_ContB_IPL_11	ContB	Schaefer2018N1000n7	
854	RH_Cont_Par_12	Cont	7Networks_RH_Cont_Par_12	834.0	17Networks_RH_ContA_IPS_4	ContA	Schaefer2018N1000n7	
855	RH_Cont_Par_13	Cont	7Networks_RH_Cont_Par_13	835.0	17Networks_RH_ContA_IPS_5	ContA	Schaefer2018N1000n7	
856	RH_Cont_Par_14	Cont	7Networks_RH_Cont_Par_14	873.0	17Networks_RH_ContB_IPL_12	ContB	Schaefer2018N1000n7	
857	RH_Cont_Par_15	Cont	7Networks_RH_Cont_Par_15	838.0	17Networks_RH_ContA_IPS_8	ContA	Schaefer2018N1000n7	
858	RH_Cont_Par_16	Cont	7Networks_RH_Cont_Par_16	839.0	17Networks_RH_ContA_IPS_9	ContA	Schaefer2018N1000n7	
859	RH_Cont_Par_17	Cont	7Networks_RH_Cont_Par_17	841.0	17Networks_RH_ContA_IPS_11	ContA	Schaefer2018N1000n7	
860	RH_Cont_Temp_1	Cont	7Networks_RH_Cont_Temp_1	857.0	17Networks_RH_ContB_Temp_1	ContB	Schaefer2018N1000n7	
861	RH_Cont_Temp_2	Cont	7Networks_RH_Cont_Temp_2	859.0	17Networks_RH_ContB_Temp_3	ContB	Schaefer2018N1000n7	
862	RH_Cont_Temp_3	Cont	7Networks_RH_Cont_Temp_3	861.0	17Networks_RH_ContB_Temp_5	ContB	Schaefer2018N1000n7	
863	RH_Cont_Temp_4	Cont	7Networks_RH_Cont_Temp_4	830.0	17Networks_RH_ContA_Temp_2	ContA	Schaefer2018N1000n7	
864	RH_Cont_PFCv_1	Cont	7Networks_RH_Cont_PFCv_1	784.0	17Networks_RH_SalVentAttnB_Ins_2	SalVentAttnB	Schaefer2018N1000n7	
865	RH_Cont_PFCv_2	Cont	7Networks_RH_Cont_PFCv_2	785.0	17Networks_RH_SalVentAttnB_Ins_3	SalVentAttnB	Schaefer2018N1000n7	
866	RH_Cont_PFCl_1	Cont	7Networks_RH_Cont_PFCl_1	806.0	17Networks_RH_LimbicB_OFC_9	LimbicB	Schaefer2018N1000n7	
867	RH_Cont_PFCl_2	Cont	7Networks_RH_Cont_PFCl_2	886.0	17Networks_RH_ContB_PFClv_2	ContB	Schaefer2018N1000n7	
868	RH_Cont_PFCl_3	Cont	7Networks_RH_Cont_PFCl_3	887.0	17Networks_RH_ContB_PFClv_3	ContB	Schaefer2018N1000n7	
869	RH_Cont_PFCl_4	Cont	7Networks_RH_Cont_PFCl_4	888.0	17Networks_RH_ContB_PFClv_4	ContB	Schaefer2018N1000n7	
870	RH_Cont_PFCl_5	Cont	7Networks_RH_Cont_PFCl_5	889.0	17Networks_RH_ContB_PFClv_5	ContB	Schaefer2018N1000n7	
871	RH_Cont_PFCl_6	Cont	7Networks_RH_Cont_PFCl_6	890.0	17Networks_RH_ContB_PFClv_6	ContB	Schaefer2018N1000n7	
872	RH_Cont_PFCl_7	Cont	7Networks_RH_Cont_PFCl_7	781.0	17Networks_RH_SalVentAttnB_PFClv_1	SalVentAttnB	Schaefer2018N1000n7	
873	RH_Cont_PFCl_8	Cont	7Networks_RH_Cont_PFCl_8	782.0	17Networks_RH_SalVentAttnB_PFClv_2	SalVentAttnB	Schaefer2018N1000n7	
874	RH_Cont_PFCl_9	Cont	7Networks_RH_Cont_PFCl_9	891.0	17Networks_RH_ContB_PFClv_7	ContB	Schaefer2018N1000n7	
875	RH_Cont_PFCl_10	Cont	7Networks_RH_Cont_PFCl_10	844.0	17Networks_RH_ContA_PFCl_1	ContA	Schaefer2018N1000n7	
876	RH_Cont_PFCl_11	Cont	7Networks_RH_Cont_PFCl_11	892.0	17Networks_RH_ContB_PFClv_8	ContB	Schaefer2018N1000n7	
877	RH_Cont_PFCl_12	Cont	7Networks_RH_Cont_PFCl_12	845.0	17Networks_RH_ContA_PFCl_2	ContA	Schaefer2018N1000n7	
878	RH_Cont_PFCl_13	Cont	7Networks_RH_Cont_PFCl_13	846.0	17Networks_RH_ContA_PFCl_3	ContA	Schaefer2018N1000n7	
879	RH_Cont_PFCl_14	Cont	7Networks_RH_Cont_PFCl_14	775.0	17Networks_RH_SalVentAttnB_PFCl_1	SalVentAttnB	Schaefer2018N1000n7	
880	RH_Cont_PFCl_15	Cont	7Networks_RH_Cont_PFCl_15	848.0	17Networks_RH_ContA_PFCl_5	ContA	Schaefer2018N1000n7	
881	RH_Cont_PFCl_16	Cont	7Networks_RH_Cont_PFCl_16	849.0	17Networks_RH_ContA_PFCl_6	ContA	Schaefer2018N1000n7	
882	RH_Cont_PFCl_17	Cont	7Networks_RH_Cont_PFCl_17	777.0	17Networks_RH_SalVentAttnB_PFCl_3	SalVentAttnB	Schaefer2018N1000n7	
883	RH_Cont_PFCl_18	Cont	7Networks_RH_Cont_PFCl_18	850.0	17Networks_RH_ContA_PFCl_7	ContA	Schaefer2018N1000n7	
884	RH_Cont_PFCl_19	Cont	7Networks_RH_Cont_PFCl_19	778.0	17Networks_RH_SalVentAttnB_PFCl_4	SalVentAttnB	Schaefer2018N1000n7	
885	RH_Cont_PFCl_20	Cont	7Networks_RH_Cont_PFCl_20	874.0	17Networks_RH_ContB_PFCld_1	ContB	Schaefer2018N1000n7	
886	RH_Cont_PFCl_21	Cont	7Networks_RH_Cont_PFCl_21	852.0	17Networks_RH_ContA_PFCl_9	ContA	Schaefer2018N1000n7	
887	RH_Cont_PFCl_22	Cont	7Networks_RH_Cont_PFCl_22	875.0	17Networks_RH_ContB_PFCld_2	ContB	Schaefer2018N1000n7	
888	RH_Cont_PFCl_23	Cont	7Networks_RH_Cont_PFCl_23	853.0	17Networks_RH_ContA_PFCl_10	ContA	Schaefer2018N1000n7	
889	RH_Cont_PFCl_24	Cont	7Networks_RH_Cont_PFCl_24	780.0	17Networks_RH_SalVentAttnB_PFCl_6	SalVentAttnB	Schaefer2018N1000n7	
890	RH_Cont_PFCl_25	Cont	7Networks_RH_Cont_PFCl_25	876.0	17Networks_RH_ContB_PFCld_3	ContB	Schaefer2018N1000n7	
891	RH_Cont_PFCl_26	Cont	7Networks_RH_Cont_PFCl_26	877.0	17Networks_RH_ContB_PFCld_4	ContB	Schaefer2018N1000n7	
892	RH_Cont_PFCl_27	Cont	7Networks_RH_Cont_PFCl_27	878.0	17Networks_RH_ContB_PFCld_5	ContB	Schaefer2018N1000n7	
893	RH_Cont_PFCl_28	Cont	7Networks_RH_Cont_PFCl_28	879.0	17Networks_RH_ContB_PFCld_6	ContB	Schaefer2018N1000n7	
894	RH_Cont_PFCl_29	Cont	7Networks_RH_Cont_PFCl_29	880.0	17Networks_RH_ContB_PFCld_7	ContB	Schaefer2018N1000n7	
895	RH_Cont_PFCl_30	Cont	7Networks_RH_Cont_PFCl_30	881.0	17Networks_RH_ContB_PFCld_8	ContB	Schaefer2018N1000n7	
896	RH_Cont_PFCl_31	Cont	7Networks_RH_Cont_PFCl_31	882.0	17Networks_RH_ContB_PFCld_9	ContB	Schaefer2018N1000n7	
897	RH_Cont_PFCl_32	Cont	7Networks_RH_Cont_PFCl_32	883.0	17Networks_RH_ContB_PFCld_10	ContB	Schaefer2018N1000n7	
898	RH_Cont_PFCl_33	Cont	7Networks_RH_Cont_PFCl_33	884.0	17Networks_RH_ContB_PFCld_11	ContB	Schaefer2018N1000n7	
899	RH_Cont_PFCl_34	Cont	7Networks_RH_Cont_PFCl_34	843.0	17Networks_RH_ContA_PFCd_1	ContA	Schaefer2018N1000n7	
900	RH_Cont_pCun_1	Cont	7Networks_RH_Cont_pCun_1	897.0	17Networks_RH_ContC_pCun_2	ContC	Schaefer2018N1000n7	
901	RH_Cont_pCun_3	Cont	7Networks_RH_Cont_pCun_3	899.0	17Networks_RH_ContC_pCun_4	ContC	Schaefer2018N1000n7	
902	RH_Cont_pCun_5	Cont	7Networks_RH_Cont_pCun_5	902.0	17Networks_RH_ContC_pCun_7	ContC	Schaefer2018N1000n7	
903	RH_Cont_Cing_1	Cont	7Networks_RH_Cont_Cing_1	908.0	17Networks_RH_ContC_Cingp_2	ContC	Schaefer2018N1000n7	
904	RH_Cont_Cing_2	Cont	7Networks_RH_Cont_Cing_2	855.0	17Networks_RH_ContA_Cingm_1	ContA	Schaefer2018N1000n7	
905	RH_Cont_Cing_3	Cont	7Networks_RH_Cont_Cing_3	909.0	17Networks_RH_ContC_Cingp_3	ContC	Schaefer2018N1000n7	
906	RH_Cont_Cing_4	Cont	7Networks_RH_Cont_Cing_4	856.0	17Networks_RH_ContA_Cingm_2	ContA	Schaefer2018N1000n7	
907	RH_Cont_Cing_5	Cont	7Networks_RH_Cont_Cing_5	910.0	17Networks_RH_ContC_Cingp_4	ContC	Schaefer2018N1000n7	
908	RH_Cont_PFCmp_1	Cont	7Networks_RH_Cont_PFCmp_1	792.0	17Networks_RH_SalVentAttnB_PFCmp_1	SalVentAttnB	Schaefer2018N1000n7	
909	RH_Cont_PFCmp_2	Cont	7Networks_RH_Cont_PFCmp_2	794.0	17Networks_RH_SalVentAttnB_PFCmp_3	SalVentAttnB	Schaefer2018N1000n7	
910	RH_Cont_PFCmp_3	Cont	7Networks_RH_Cont_PFCmp_3	893.0	17Networks_RH_ContB_PFCmp_1	ContB	Schaefer2018N1000n7	
911	RH_Cont_PFCmp_4	Cont	7Networks_RH_Cont_PFCmp_4	894.0	17Networks_RH_ContB_PFCmp_2	ContB	Schaefer2018N1000n7	
912	RH_Cont_PFCmp_5	Cont	7Networks_RH_Cont_PFCmp_5	895.0	17Networks_RH_ContB_PFCmp_3	ContB	Schaefer2018N1000n7	
913	RH_Default_Par_1	Default	7Networks_RH_Default_Par_1	995.0	17Networks_RH_TempPar_17	TempPar	Schaefer2018N1000n7	
914	RH_Default_Par_2	Default	7Networks_RH_Default_Par_2	999.0	17Networks_RH_TempPar_21	TempPar	Schaefer2018N1000n7	
915	RH_Default_Par_3	Default	7Networks_RH_Default_Par_3	670.0	17Networks_RH_DorsAttnA_ParOcc_4	DorsAttnA	Schaefer2018N1000n7	
916	RH_Default_Par_4	Default	7Networks_RH_Default_Par_4	913.0	17Networks_RH_DefaultA_IPL_1	DefaultA	Schaefer2018N1000n7	
917	RH_Default_Par_5	Default	7Networks_RH_Default_Par_5	914.0	17Networks_RH_DefaultA_IPL_2	DefaultA	Schaefer2018N1000n7	
918	RH_Default_Par_6	Default	7Networks_RH_Default_Par_6	969.0	17Networks_RH_DefaultC_IPL_1	DefaultC	Schaefer2018N1000n7	
919	RH_Default_Par_7	Default	7Networks_RH_Default_Par_7	771.0	17Networks_RH_SalVentAttnB_IPL_1	SalVentAttnB	Schaefer2018N1000n7	
920	RH_Default_Par_8	Default	7Networks_RH_Default_Par_8	915.0	17Networks_RH_DefaultA_IPL_3	DefaultA	Schaefer2018N1000n7	
921	RH_Default_Par_9	Default	7Networks_RH_Default_Par_9	916.0	17Networks_RH_DefaultA_IPL_4	DefaultA	Schaefer2018N1000n7	
922	RH_Default_Par_10	Default	7Networks_RH_Default_Par_10	862.0	17Networks_RH_ContB_IPL_1	ContB	Schaefer2018N1000n7	
923	RH_Default_Par_11	Default	7Networks_RH_Default_Par_11	917.0	17Networks_RH_DefaultA_IPL_5	DefaultA	Schaefer2018N1000n7	
924	RH_Default_Par_12	Default	7Networks_RH_Default_Par_12	918.0	17Networks_RH_DefaultA_IPL_6	DefaultA	Schaefer2018N1000n7	
925	RH_Default_Par_13	Default	7Networks_RH_Default_Par_13	919.0	17Networks_RH_DefaultA_IPL_7	DefaultA	Schaefer2018N1000n7	
926	RH_Default_Par_14	Default	7Networks_RH_Default_Par_14	920.0	17Networks_RH_DefaultA_IPL_8	DefaultA	Schaefer2018N1000n7	
927	RH_Default_Par_15	Default	7Networks_RH_Default_Par_15	866.0	17Networks_RH_ContB_IPL_5	ContB	Schaefer2018N1000n7	
928	RH_Default_Par_16	Default	7Networks_RH_Default_Par_16	869.0	17Networks_RH_ContB_IPL_8	ContB	Schaefer2018N1000n7	
929	RH_Default_Temp_1	Default	7Networks_RH_Default_Temp_1	951.0	17Networks_RH_DefaultB_AntTemp_1	DefaultB	Schaefer2018N1000n7	
930	RH_Default_Temp_2	Default	7Networks_RH_Default_Temp_2	952.0	17Networks_RH_DefaultB_AntTemp_2	DefaultB	Schaefer2018N1000n7	
931	RH_Default_Temp_3	Default	7Networks_RH_Default_Temp_3	953.0	17Networks_RH_DefaultB_AntTemp_3	DefaultB	Schaefer2018N1000n7	
932	RH_Default_Temp_4	Default	7Networks_RH_Default_Temp_4	954.0	17Networks_RH_DefaultB_AntTemp_4	DefaultB	Schaefer2018N1000n7	
933	RH_Default_Temp_5	Default	7Networks_RH_Default_Temp_5	979.0	17Networks_RH_TempPar_1	TempPar	Schaefer2018N1000n7	
934	RH_Default_Temp_6	Default	7Networks_RH_Default_Temp_6	911.0	17Networks_RH_DefaultA_Temp_1	DefaultA	Schaefer2018N1000n7	
935	RH_Default_Temp_7	Default	7Networks_RH_Default_Temp_7	858.0	17Networks_RH_ContB_Temp_2	ContB	Schaefer2018N1000n7	
936	RH_Default_Temp_8	Default	7Networks_RH_Default_Temp_8	912.0	17Networks_RH_DefaultA_Temp_2	DefaultA	Schaefer2018N1000n7	
937	RH_Default_Temp_9	Default	7Networks_RH_Default_Temp_9	980.0	17Networks_RH_TempPar_2	TempPar	Schaefer2018N1000n7	
938	RH_Default_Temp_10	Default	7Networks_RH_Default_Temp_10	860.0	17Networks_RH_ContB_Temp_4	ContB	Schaefer2018N1000n7	
939	RH_Default_Temp_11	Default	7Networks_RH_Default_Temp_11	981.0	17Networks_RH_TempPar_3	TempPar	Schaefer2018N1000n7	
940	RH_Default_Temp_12	Default	7Networks_RH_Default_Temp_12	948.0	17Networks_RH_DefaultB_Temp_1	DefaultB	Schaefer2018N1000n7	
941	RH_Default_Temp_13	Default	7Networks_RH_Default_Temp_13	982.0	17Networks_RH_TempPar_4	TempPar	Schaefer2018N1000n7	
942	RH_Default_Temp_14	Default	7Networks_RH_Default_Temp_14	949.0	17Networks_RH_DefaultB_Temp_2	DefaultB	Schaefer2018N1000n7	
943	RH_Default_Temp_15	Default	7Networks_RH_Default_Temp_15	950.0	17Networks_RH_DefaultB_Temp_3	DefaultB	Schaefer2018N1000n7	
944	RH_Default_Temp_16	Default	7Networks_RH_Default_Temp_16	985.0	17Networks_RH_TempPar_7	TempPar	Schaefer2018N1000n7	
945	RH_Default_Temp_17	Default	7Networks_RH_Default_Temp_17	987.0	17Networks_RH_TempPar_9	TempPar	Schaefer2018N1000n7	
946	RH_Default_Temp_18	Default	7Networks_RH_Default_Temp_18	988.0	17Networks_RH_TempPar_10	TempPar	Schaefer2018N1000n7	
947	RH_Default_PFCv_1	Default	7Networks_RH_Default_PFCv_1	804.0	17Networks_RH_LimbicB_OFC_7	LimbicB	Schaefer2018N1000n7	
948	RH_Default_PFCv_2	Default	7Networks_RH_Default_PFCv_2	783.0	17Networks_RH_SalVentAttnB_Ins_1	SalVentAttnB	Schaefer2018N1000n7	
949	RH_Default_PFCv_3	Default	7Networks_RH_Default_PFCv_3	963.0	17Networks_RH_DefaultB_PFCv_1	DefaultB	Schaefer2018N1000n7	
950	RH_Default_PFCv_4	Default	7Networks_RH_Default_PFCv_4	885.0	17Networks_RH_ContB_PFClv_1	ContB	Schaefer2018N1000n7	
951	RH_Default_PFCv_5	Default	7Networks_RH_Default_PFCv_5	964.0	17Networks_RH_DefaultB_PFCv_2	DefaultB	Schaefer2018N1000n7	
952	RH_Default_PFCv_6	Default	7Networks_RH_Default_PFCv_6	965.0	17Networks_RH_DefaultB_PFCv_3	DefaultB	Schaefer2018N1000n7	
953	RH_Default_PFCv_7	Default	7Networks_RH_Default_PFCv_7	786.0	17Networks_RH_SalVentAttnB_Ins_4	SalVentAttnB	Schaefer2018N1000n7	
954	RH_Default_PFCv_8	Default	7Networks_RH_Default_PFCv_8	966.0	17Networks_RH_DefaultB_PFCv_4	DefaultB	Schaefer2018N1000n7	
955	RH_Default_PFCv_9	Default	7Networks_RH_Default_PFCv_9	967.0	17Networks_RH_DefaultB_PFCv_5	DefaultB	Schaefer2018N1000n7	
956	RH_Default_PFCv_10	Default	7Networks_RH_Default_PFCv_10	968.0	17Networks_RH_DefaultB_PFCv_6	DefaultB	Schaefer2018N1000n7	
957	RH_Default_PFCdPFCm_1	Default	7Networks_RH_Default_PFCdPFCm_1	938.0	17Networks_RH_DefaultA_PFCm_1	DefaultA	Schaefer2018N1000n7	
958	RH_Default_PFCdPFCm_2	Default	7Networks_RH_Default_PFCdPFCm_2	939.0	17Networks_RH_DefaultA_PFCm_2	DefaultA	Schaefer2018N1000n7	
959	RH_Default_PFCdPFCm_3	Default	7Networks_RH_Default_PFCdPFCm_3	940.0	17Networks_RH_DefaultA_PFCm_3	DefaultA	Schaefer2018N1000n7	
960	RH_Default_PFCdPFCm_4	Default	7Networks_RH_Default_PFCdPFCm_4	941.0	17Networks_RH_DefaultA_PFCm_4	DefaultA	Schaefer2018N1000n7	
961	RH_Default_PFCdPFCm_5	Default	7Networks_RH_Default_PFCdPFCm_5	942.0	17Networks_RH_DefaultA_PFCm_5	DefaultA	Schaefer2018N1000n7	
962	RH_Default_PFCdPFCm_6	Default	7Networks_RH_Default_PFCdPFCm_6	943.0	17Networks_RH_DefaultA_PFCm_6	DefaultA	Schaefer2018N1000n7	
963	RH_Default_PFCdPFCm_7	Default	7Networks_RH_Default_PFCdPFCm_7	944.0	17Networks_RH_DefaultA_PFCm_7	DefaultA	Schaefer2018N1000n7	
964	RH_Default_PFCdPFCm_8	Default	7Networks_RH_Default_PFCdPFCm_8	945.0	17Networks_RH_DefaultA_PFCm_8	DefaultA	Schaefer2018N1000n7	
965	RH_Default_PFCdPFCm_9	Default	7Networks_RH_Default_PFCdPFCm_9	946.0	17Networks_RH_DefaultA_PFCm_9	DefaultA	Schaefer2018N1000n7	
966	RH_Default_PFCdPFCm_10	Default	7Networks_RH_Default_PFCdPFCm_10	955.0	17Networks_RH_DefaultB_PFCd_1	DefaultB	Schaefer2018N1000n7	
967	RH_Default_PFCdPFCm_11	Default	7Networks_RH_Default_PFCdPFCm_11	947.0	17Networks_RH_DefaultA_PFCm_10	DefaultA	Schaefer2018N1000n7	
968	RH_Default_PFCdPFCm_12	Default	7Networks_RH_Default_PFCdPFCm_12	797.0	17Networks_RH_SalVentAttnB_Cinga_1	SalVentAttnB	Schaefer2018N1000n7	
969	RH_Default_PFCdPFCm_13	Default	7Networks_RH_Default_PFCdPFCm_13	956.0	17Networks_RH_DefaultB_PFCd_2	DefaultB	Schaefer2018N1000n7	
970	RH_Default_PFCdPFCm_14	Default	7Networks_RH_Default_PFCdPFCm_14	957.0	17Networks_RH_DefaultB_PFCd_3	DefaultB	Schaefer2018N1000n7	
971	RH_Default_PFCdPFCm_15	Default	7Networks_RH_Default_PFCdPFCm_15	958.0	17Networks_RH_DefaultB_PFCd_4	DefaultB	Schaefer2018N1000n7	
972	RH_Default_PFCdPFCm_16	Default	7Networks_RH_Default_PFCdPFCm_16	921.0	17Networks_RH_DefaultA_PFCd_1	DefaultA	Schaefer2018N1000n7	
973	RH_Default_PFCdPFCm_17	Default	7Networks_RH_Default_PFCdPFCm_17	922.0	17Networks_RH_DefaultA_PFCd_2	DefaultA	Schaefer2018N1000n7	
974	RH_Default_PFCdPFCm_18	Default	7Networks_RH_Default_PFCdPFCm_18	959.0	17Networks_RH_DefaultB_PFCd_5	DefaultB	Schaefer2018N1000n7	
975	RH_Default_PFCdPFCm_19	Default	7Networks_RH_Default_PFCdPFCm_19	923.0	17Networks_RH_DefaultA_PFCd_3	DefaultA	Schaefer2018N1000n7	
976	RH_Default_PFCdPFCm_20	Default	7Networks_RH_Default_PFCdPFCm_20	924.0	17Networks_RH_DefaultA_PFCd_4	DefaultA	Schaefer2018N1000n7	
977	RH_Default_PFCdPFCm_21	Default	7Networks_RH_Default_PFCdPFCm_21	960.0	17Networks_RH_DefaultB_PFCd_6	DefaultB	Schaefer2018N1000n7	
978	RH_Default_PFCdPFCm_22	Default	7Networks_RH_Default_PFCdPFCm_22	925.0	17Networks_RH_DefaultA_PFCd_5	DefaultA	Schaefer2018N1000n7	
979	RH_Default_PFCdPFCm_23	Default	7Networks_RH_Default_PFCdPFCm_23	961.0	17Networks_RH_DefaultB_PFCd_7	DefaultB	Schaefer2018N1000n7	
980	RH_Default_PFCdPFCm_24	Default	7Networks_RH_Default_PFCdPFCm_24	962.0	17Networks_RH_DefaultB_PFCd_8	DefaultB	Schaefer2018N1000n7	
981	RH_Default_pCunPCC_1	Default	7Networks_RH_Default_pCunPCC_1	972.0	17Networks_RH_DefaultC_Rsp_2	DefaultC	Schaefer2018N1000n7	
982	RH_Default_pCunPCC_2	Default	7Networks_RH_Default_pCunPCC_2	973.0	17Networks_RH_DefaultC_Rsp_3	DefaultC	Schaefer2018N1000n7	
983	RH_Default_pCunPCC_3	Default	7Networks_RH_Default_pCunPCC_3	926.0	17Networks_RH_DefaultA_pCunPCC_1	DefaultA	Schaefer2018N1000n7	
984	RH_Default_pCunPCC_4	Default	7Networks_RH_Default_pCunPCC_4	974.0	17Networks_RH_DefaultC_Rsp_4	DefaultC	Schaefer2018N1000n7	
985	RH_Default_pCunPCC_5	Default	7Networks_RH_Default_pCunPCC_5	907.0	17Networks_RH_ContC_Cingp_1	ContC	Schaefer2018N1000n7	
986	RH_Default_pCunPCC_6	Default	7Networks_RH_Default_pCunPCC_6	927.0	17Networks_RH_DefaultA_pCunPCC_2	DefaultA	Schaefer2018N1000n7	
987	RH_Default_pCunPCC_7	Default	7Networks_RH_Default_pCunPCC_7	928.0	17Networks_RH_DefaultA_pCunPCC_3	DefaultA	Schaefer2018N1000n7	
988	RH_Default_pCunPCC_8	Default	7Networks_RH_Default_pCunPCC_8	929.0	17Networks_RH_DefaultA_pCunPCC_4	DefaultA	Schaefer2018N1000n7	
989	RH_Default_pCunPCC_9	Default	7Networks_RH_Default_pCunPCC_9	930.0	17Networks_RH_DefaultA_pCunPCC_5	DefaultA	Schaefer2018N1000n7	
990	RH_Default_pCunPCC_10	Default	7Networks_RH_Default_pCunPCC_10	931.0	17Networks_RH_DefaultA_pCunPCC_6	DefaultA	Schaefer2018N1000n7	
991	RH_Default_pCunPCC_11	Default	7Networks_RH_Default_pCunPCC_11	932.0	17Networks_RH_DefaultA_pCunPCC_7	DefaultA	Schaefer2018N1000n7	
992	RH_Default_pCunPCC_12	Default	7Networks_RH_Default_pCunPCC_12	933.0	17Networks_RH_DefaultA_pCunPCC_8	DefaultA	Schaefer2018N1000n7	
993	RH_Default_pCunPCC_13	Default	7Networks_RH_Default_pCunPCC_13	934.0	17Networks_RH_DefaultA_pCunPCC_9	DefaultA	Schaefer2018N1000n7	
994	RH_Default_pCunPCC_14	Default	7Networks_RH_Default_pCunPCC_14	935.0	17Networks_RH_DefaultA_pCunPCC_10	DefaultA	Schaefer2018N1000n7	
995	RH_Default_pCunPCC_15	Default	7Networks_RH_Default_pCunPCC_15	936.0	17Networks_RH_DefaultA_pCunPCC_11	DefaultA	Schaefer2018N1000n7	
996	RH_Default_pCunPCC_16	Default	7Networks_RH_Default_pCunPCC_16	937.0	17Networks_RH_DefaultA_pCunPCC_12	DefaultA	Schaefer2018N1000n7	
997	RH_Default_pCunPCC_17	Default	7Networks_RH_Default_pCunPCC_17	901.0	17Networks_RH_ContC_pCun_6	ContC	Schaefer2018N1000n7	
998	RH_Default_pCunPCC_18	Default	7Networks_RH_Default_pCunPCC_18	903.0	17Networks_RH_ContC_pCun_8	ContC	Schaefer2018N1000n7	
999	RH_Cont_pCun_2	Cont	7Networks_RH_Cont_pCun_2	898.0	17Networks_RH_ContC_pCun_3	ContC	Schaefer2018N1000n7	
1000	RH_Cont_pCun_4	Cont	7Networks_RH_Cont_pCun_4	900.0	17Networks_RH_ContC_pCun_5	ContC	Schaefer2018N1000n7	
1001	HIP-rh	Subcortex					Tian2020S1	
1002	AMY-rh	Subcortex					Tian2020S1	
1003	pTHA-rh	Subcortex					Tian2020S1	
1004	aTHA-rh	Subcortex					Tian2020S1	
1005	NAc-rh	Subcortex					Tian2020S1	
1006	GP-rh	Subcortex					Tian2020S1	
1007	PUT-rh	Subcortex					Tian2020S1	
1008	CAU-rh	Subcortex					Tian2020S1	
1009	HIP-lh	Subcortex					Tian2020S1	
1010	AMY-lh	Subcortex					Tian2020S1	
1011	pTHA-lh	Subcortex					Tian2020S1	
1012	aTHA-lh	Subcortex					Tian2020S1	
1013	NAc-lh	Subcortex					Tian2020S1	
1014	GP-lh	Subcortex					Tian2020S1	
1015	PUT-lh	Subcortex					Tian2020S1	
1016	CAU-lh	Subcortex					Tian2020S1	
